SIGNGU_CD,EMDL_CD,CLL,HMNO,VCNO,ADRES_NM,HOUSE_TYPE,HSMP_NM,BILDNG_YR,FLR,XUAR,CNTRCT_YM,CNTRCT_DE,TRNS_CLSF,TRAMT,ASSRNC_AMT,MTHT_AMT,NRB_SWST_NM,NRB_SWST_DSTNC,SIGUNGU_CD,CNTCT_DE,NRB_SWST_DIST
28185,10600,1,149,0,인천광역시 연수구 송도동 149,오피스텔,롯데캐슬 캠퍼스타운,2016,15,34.55,202412,2,월세,0,1000,75,캠퍼스타운역,111.5,,,
28185,10600,1,149,0,인천광역시 연수구 송도동 149,오피스텔,롯데캐슬 캠퍼스타운,2016,15,34.68,202412,6,월세,0,15500,10,캠퍼스타운역,111.5,,,
28185,10600,1,149,0,인천광역시 연수구 송도동 149,오피스텔,롯데캐슬 캠퍼스타운,2016,15,34.68,202412,8,월세,0,1000,75,캠퍼스타운역,111.5,,,
28185,10600,1,149,0,인천광역시 연수구 송도동 149,오피스텔,롯데캐슬 캠퍼스타운,2016,17,26.6,202412,12,월세,0,13200,10,캠퍼스타운역,111.5,,,
28185,10600,1,149,0,인천광역시 연수구 송도동 149,오피스텔,롯데캐슬 캠퍼스타운,2016,18,34.68,202412,12,월세,0,1000,75,캠퍼스타운역,111.5,,,
28185,10600,1,149,0,인천광역시 연수구 송도동 149,오피스텔,롯데캐슬 캠퍼스타운,2016,20,34.68,202412,23,월세,0,1000,77,캠퍼스타운역,111.5,,,
28185,10600,1,149,0,인천광역시 연수구 송도동 149,오피스텔,롯데캐슬 캠퍼스타운,2016,24,34.68,202412,26,월세,0,1000,75,캠퍼스타운역,111.5,,,
28185,10600,1,149,0,인천광역시 연수구 송도동 149,오피스텔,롯데캐슬 캠퍼스타운,2016,27,34.68,202412,16,월세,0,1000,77,캠퍼스타운역,111.5,,,
28185,10600,1,149,0,인천광역시 연수구 송도동 149,오피스텔,롯데캐슬 캠퍼스타운,2016,32,34.68,202412,13,월세,0,1000,80,캠퍼스타운역,111.5,,,
28185,10600,1,149,0,인천광역시 연수구 송도동 149,오피스텔,롯데캐슬 캠퍼스타운,2016,33,34.68,202412,20,월세,0,15500,10,캠퍼스타운역,111.5,,,
28185,10600,1,149,0,인천광역시 연수구 송도동 149,오피스텔,롯데캐슬 캠퍼스타운,2016,35,34.68,202412,13,월세,0,1000,75,캠퍼스타운역,111.5,,,
28185,10600,1,149,0,인천광역시 연수구 송도동 149,오피스텔,롯데캐슬 캠퍼스타운,2016,36,34.68,202412,21,월세,0,15500,15,캠퍼스타운역,111.5,,,
28185,10600,1,149,0,인천광역시 연수구 송도동 149,오피스텔,롯데캐슬 캠퍼스타운,2016,37,33.42,202412,9,월세,0,1000,75,캠퍼스타운역,111.5,,,
28185,10600,1,149,0,인천광역시 연수구 송도동 149,오피스텔,롯데캐슬 캠퍼스타운,2016,39,34.68,202412,12,월세,0,1000,75,캠퍼스타운역,111.5,,,
28185,10600,1,149,0,인천광역시 연수구 송도동 149,오피스텔,롯데캐슬 캠퍼스타운,2016,5,34.55,202412,20,월세,0,500,73,캠퍼스타운역,111.5,,,
28185,10600,1,149,0,인천광역시 연수구 송도동 149,오피스텔,롯데캐슬 캠퍼스타운,2016,5,34.55,202412,3,월세,0,15500,10,캠퍼스타운역,111.5,,,
28185,10600,1,149,0,인천광역시 연수구 송도동 149,오피스텔,롯데캐슬 캠퍼스타운,2016,8,34.68,202412,2,월세,0,15500,10,캠퍼스타운역,111.5,,,
28185,10600,1,149,0,인천광역시 연수구 송도동 149,오피스텔,롯데캐슬 캠퍼스타운,2016,8,34.68,202412,21,월세,0,15500,5,캠퍼스타운역,111.5,,,
28185,10600,1,149,0,인천광역시 연수구 송도동 149,오피스텔,롯데캐슬 캠퍼스타운,2016,9,29.83,202412,18,월세,0,1000,68,캠퍼스타운역,111.5,,,
28185,10600,1,155,0,인천광역시 연수구 송도동 155,아파트,송도아메리칸타운아이파크,2018,19,64.17,202412,30,월세,0,21000,53,캠퍼스타운역,156.8,,,
28185,10600,1,155,0,인천광역시 연수구 송도동 155,아파트,송도아메리칸타운아이파크,2018,6,84.47,202412,10,월세,0,30000,70,캠퍼스타운역,156.8,,,
28185,10600,1,155,0,인천광역시 연수구 송도동 155,오피스텔,송도아메리칸타운아이파크,2018,4,26.6,202412,7,월세,0,13000,5,캠퍼스타운역,156.8,,,
28185,10600,1,155,0,인천광역시 연수구 송도동 155,오피스텔,송도아메리칸타운아이파크,2018,5,28.49,202412,9,월세,0,1000,70,캠퍼스타운역,156.8,,,
28185,10600,1,155,0,인천광역시 연수구 송도동 155,오피스텔,송도아메리칸타운아이파크,2018,6,25.52,202412,17,월세,0,13000,10,캠퍼스타운역,156.8,,,
28185,10600,1,168,2,인천광역시 연수구 송도동 168-2,오피스텔,오네스타,2017,5,34.76,202412,12,월세,0,700,80,테크노파크역,62,,,
28185,10600,1,169,0,인천광역시 연수구 송도동 169,오피스텔,더샵 송도트리플타워 East,2020,12,27.06,202412,10,월세,0,1000,71,테크노파크역,263.3,,,
28185,10600,1,169,0,인천광역시 연수구 송도동 169,오피스텔,더샵 송도트리플타워 East,2020,6,31.95,202412,3,월세,0,16500,10,테크노파크역,263.3,,,
28185,10600,1,169,0,인천광역시 연수구 송도동 169,오피스텔,더샵 송도트리플타워 East,2020,9,27.43,202412,14,월세,0,500,67,테크노파크역,263.3,,,
28185,10600,1,171,0,인천광역시 연수구 송도동 171,오피스텔,더샵 송도트리플타워 West,2020,17,59.11,202412,2,월세,0,2400,96,테크노파크역,242.1,,,
28185,10600,1,171,0,인천광역시 연수구 송도동 171,오피스텔,더샵 송도트리플타워 West,2020,4,31.95,202412,9,월세,0,500,73,테크노파크역,242.1,,,
28185,10600,1,171,0,인천광역시 연수구 송도동 171,오피스텔,더샵 송도트리플타워 West,2020,6,27.43,202412,3,월세,0,15300,10,테크노파크역,242.1,,,
28185,10600,1,171,0,인천광역시 연수구 송도동 171,오피스텔,더샵 송도트리플타워 West,2020,7,27.06,202412,17,월세,0,500,64,테크노파크역,242.1,,,
28185,10600,1,174,1,인천광역시 연수구 송도동 174-1,오피스텔,송도테크노큐브,2019,11,26.17,202412,17,월세,0,500,70,테크노파크역,304.7,,,
28185,10600,1,174,1,인천광역시 연수구 송도동 174-1,오피스텔,송도테크노큐브,2019,12,26.17,202412,6,월세,0,500,70,테크노파크역,304.7,,,
28185,10600,1,190,2,인천광역시 연수구 송도동 190-2,아파트,글로벌캠퍼스푸르지오,2013,7,115.93,202412,2,월세,0,500,200,테크노파크역,335.2,,,
28185,10600,1,190,2,인천광역시 연수구 송도동 190-2,오피스텔,글로벌 캠퍼스 푸르지오,2013,10,25.16,202412,4,월세,0,13000,10,테크노파크역,335.2,,,
28185,10600,1,190,2,인천광역시 연수구 송도동 190-2,오피스텔,글로벌 캠퍼스 푸르지오,2013,20,39.95,202412,4,월세,0,1000,85,테크노파크역,335.2,,,
28185,10600,1,190,2,인천광역시 연수구 송도동 190-2,오피스텔,글로벌 캠퍼스 푸르지오,2013,24,39.95,202412,17,월세,0,1000,85,테크노파크역,335.2,,,
28185,10600,1,190,2,인천광역시 연수구 송도동 190-2,오피스텔,글로벌 캠퍼스 푸르지오,2013,24,46.32,202412,5,월세,0,1000,105,테크노파크역,335.2,,,
28185,10600,1,190,2,인천광역시 연수구 송도동 190-2,오피스텔,글로벌 캠퍼스 푸르지오,2013,4,46.13,202412,24,월세,0,2000,78,테크노파크역,335.2,,,
28185,10600,1,190,4,인천광역시 연수구 송도동 190-4,아파트,송도더샵센트럴시티,2018,18,59.99,202412,18,월세,0,3000,160,지식정보단지역,379,,,
28185,10600,1,190,4,인천광역시 연수구 송도동 190-4,아파트,송도더샵센트럴시티,2018,18,72.99,202412,20,월세,0,16500,66,지식정보단지역,379,,,
28185,10600,1,190,4,인천광역시 연수구 송도동 190-4,아파트,송도더샵센트럴시티,2018,22,72.99,202412,5,월세,0,10000,135,지식정보단지역,379,,,
28185,10600,1,190,4,인천광역시 연수구 송도동 190-4,아파트,송도더샵센트럴시티,2018,26,59.97,202412,17,월세,0,500,180,지식정보단지역,379,,,
28185,10600,1,190,4,인천광역시 연수구 송도동 190-4,아파트,송도더샵센트럴시티,2018,3,59.97,202412,31,월세,0,2000,150,지식정보단지역,379,,,
28185,10600,1,190,4,인천광역시 연수구 송도동 190-4,아파트,송도더샵센트럴시티,2018,31,59.97,202412,10,월세,0,3000,150,지식정보단지역,379,,,
28185,10600,1,190,4,인천광역시 연수구 송도동 190-4,아파트,송도더샵센트럴시티,2018,31,59.99,202412,21,월세,0,5000,140,지식정보단지역,379,,,
28185,10600,1,190,4,인천광역시 연수구 송도동 190-4,아파트,송도더샵센트럴시티,2018,41,101.99,202412,10,월세,0,49600,30,지식정보단지역,379,,,
28185,10600,1,190,4,인천광역시 연수구 송도동 190-4,아파트,송도더샵센트럴시티,2018,6,59.99,202412,12,월세,0,3000,150,지식정보단지역,379,,,
28185,10600,1,190,4,인천광역시 연수구 송도동 190-4,오피스텔,송도 더샵 센트럴시티,2018,18,84.98,202412,5,월세,0,25000,25,지식정보단지역,379,,,
28185,10600,1,190,4,인천광역시 연수구 송도동 190-4,오피스텔,송도 더샵 센트럴시티,2018,24,84.99,202412,10,월세,0,1000,147,지식정보단지역,379,,,
28185,10600,1,190,4,인천광역시 연수구 송도동 190-4,오피스텔,송도 더샵 센트럴시티,2018,5,84.98,202412,21,월세,0,2000,135,지식정보단지역,379,,,
28185,10600,1,315,1,인천광역시 연수구 송도동 315-1,아파트,송도SKVIEW,2019,10,84.65,202412,6,월세,0,3150,131,송도달빛축제공원역,439,,,
28185,10600,1,315,1,인천광역시 연수구 송도동 315-1,아파트,송도SKVIEW,2019,11,84.98,202412,3,월세,0,2000,165,송도달빛축제공원역,439,,,
28185,10600,1,315,1,인천광역시 연수구 송도동 315-1,아파트,송도SKVIEW,2019,24,84.69,202412,18,월세,0,20000,65,송도달빛축제공원역,439,,,
28185,10600,1,315,1,인천광역시 연수구 송도동 315-1,아파트,송도SKVIEW,2019,25,84.98,202412,8,월세,0,0,250,송도달빛축제공원역,439,,,
28185,10600,1,315,1,인천광역시 연수구 송도동 315-1,아파트,송도SKVIEW,2019,30,84.65,202412,2,월세,0,5000,150,송도달빛축제공원역,439,,,
28185,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,19,84.31,202412,9,월세,0,2000,120,송도달빛축제공원역,205,,,
28185,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,24,84.28,202412,18,월세,0,3000,120,송도달빛축제공원역,205,,,
28185,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,28,84.21,202412,2,월세,0,3000,130,송도달빛축제공원역,205,,,
28185,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,34,84.07,202412,9,월세,0,2500,110,송도달빛축제공원역,205,,,
28185,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,35,84.91,202412,12,월세,0,12000,60,송도달빛축제공원역,205,,,
28185,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,36,84.03,202412,4,월세,0,5000,115,송도달빛축제공원역,205,,,
28185,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,4,84.21,202412,23,월세,0,3000,100,송도달빛축제공원역,205,,,
28185,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,44,84.28,202412,21,월세,0,1500,130,송도달빛축제공원역,205,,,
28185,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,45,84.01,202412,11,월세,0,500,150,송도달빛축제공원역,205,,,
28185,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,5,84.09,202412,8,월세,0,1000,74,송도달빛축제공원역,205,,,
28185,10600,1,316,0,인천광역시 연수구 송도동 316,오피스텔,힐스테이트 송도 더테라스,2020,7,84.99,202412,16,월세,0,8000,50,송도달빛축제공원역,205,,,
28185,10100,1,248,12,인천광역시 연수구 옥련동 248-12,연립다세대,양지빌라(248-12),1991,2,40.77,202405,24,월세,0,500,40,송도역,445.2,,,
28185,10100,1,637,1,인천광역시 연수구 옥련동 637-1,아파트,현대4,1997,16,84.6,202405,1,월세,0,2000,120,송도역,457.5,,,
28185,10100,1,637,1,인천광역시 연수구 옥련동 637-1,아파트,현대4,1997,2,84.6,202405,3,월세,0,1000,89,송도역,457.5,,,
28185,10100,1,640,1,인천광역시 연수구 옥련동 640-1,아파트,아주1,1997,10,29.7,202405,6,월세,0,500,55,송도역,234.6,,,
28185,10100,1,640,1,인천광역시 연수구 옥련동 640-1,아파트,아주1,1997,13,29.7,202405,10,월세,0,1000,50,송도역,234.6,,,
28185,10100,1,641,1,인천광역시 연수구 옥련동 641-1,아파트,태평,1997,14,84.74,202405,4,월세,0,10000,55,송도역,330.4,,,
28185,10200,1,353,0,인천광역시 연수구 선학동 353,아파트,아주,1992,15,84.06,202405,26,월세,0,1000,90,선학역,229.5,,,
28185,10300,1,532,0,인천광역시 연수구 연수동 532,아파트,경남,1993,12,84.94,202405,14,월세,0,2000,100,신연수,1.9,,,
28185,10300,1,532,0,인천광역시 연수구 연수동 532,아파트,대림,1993,7,84.8,202405,4,월세,0,3000,100,신연수,1.9,,,
28185,10300,1,533,0,인천광역시 연수구 연수동 533,아파트,연수주공2차,1992,14,49.94,202405,31,월세,0,1000,70,신연수,185.2,,,
28185,10300,1,533,0,인천광역시 연수구 연수동 533,아파트,연수주공2차,1992,7,49.94,202405,27,월세,0,500,61,신연수,185.2,,,
28185,10300,1,535,2,인천광역시 연수구 연수동 535-2,아파트,우주,1992,1,84.98,202405,13,월세,0,2000,70,연수역,453.9,,,
28185,10300,1,535,2,인천광역시 연수구 연수동 535-2,아파트,인향,1992,4,84.98,202405,2,월세,0,14500,38,연수역,453.9,,,
28185,10300,1,535,2,인천광역시 연수구 연수동 535-2,아파트,인향,1992,4,84.98,202405,21,월세,0,3500,60,연수역,453.9,,,
28185,10300,1,538,0,인천광역시 연수구 연수동 538,아파트,성일,1994,3,59.75,202405,1,월세,0,2000,65,연수역,492.5,,,
28185,10300,1,568,17,인천광역시 연수구 연수동 568-17,연립다세대,영흥타워,2019,8,20.29,202405,3,월세,0,500,41,연수역,46.8,,,
28185,10300,1,578,1,인천광역시 연수구 연수동 578-1,아파트,세경,1997,12,36.27,202405,15,월세,0,500,55,연수역,198.5,,,
28185,10300,1,578,2,인천광역시 연수구 연수동 578-2,아파트,주공3,1993,7,44.66,202405,16,월세,0,2000,65,원인재역,70.7,,,
28185,10300,1,578,2,인천광역시 연수구 연수동 578-2,아파트,주공3,1993,8,44.66,202405,10,월세,0,500,65,원인재역,70.7,,,
28185,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,10,49.56,202405,2,월세,0,3000,50,원인재역,0.9,,,
28185,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,2,49.56,202405,22,월세,0,1000,70,원인재역,0.9,,,
28185,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,4,49.56,202405,7,월세,0,2000,65,원인재역,0.9,,,
28185,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,4,49.56,202405,15,월세,0,1000,60,원인재역,0.9,,,
28185,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,솔밭마을아파트,1993,6,49.56,202405,14,월세,0,1500,60,원인재역,0.9,,,
28185,10300,1,582,2,인천광역시 연수구 연수동 582-2,아파트,"승기마을,연수1차시영",1992,10,50.67,202405,11,월세,0,5000,50,원인재역,0.9,,,
28185,10300,1,593,0,인천광역시 연수구 연수동 593,오피스텔,연수 푸르지오 2단지,2011,9,87.86,202405,1,월세,0,2000,100,연수역,71.4,,,
28185,10300,1,593,9,인천광역시 연수구 연수동 593-9,오피스텔,파티마오피스텔,2002,2,11.71,202405,3,월세,0,200,26,연수역,129.1,,,
28185,10300,1,595,2,인천광역시 연수구 연수동 595-2,오피스텔,연수동 오피스텔 신축공사,2002,6,22.44,202405,2,월세,0,200,30,연수역,153.5,,,
28185,10300,1,597,3,인천광역시 연수구 연수동 597-3,오피스텔,메카,2003,7,26.98,202405,8,월세,0,300,45,연수역,350.1,,,
28185,10300,1,598,11,인천광역시 연수구 연수동 598-11,오피스텔,미지프라임빌,2002,7,26.55,202405,31,월세,0,300,35,연수역,420.4,,,
28185,10300,1,599,1,인천광역시 연수구 연수동 599-1,오피스텔,이리옴3빌딩,2002,10,22.95,202405,10,월세,0,300,35,연수역,459.2,,,
28185,10300,1,633,0,인천광역시 연수구 연수동 633,아파트,대동,1993,11,75.12,202405,4,월세,0,2000,95,원인재역,88.8,,,
28185,10300,1,634,0,인천광역시 연수구 연수동 634,아파트,우성2,1995,16,59.59,202405,1,월세,0,2000,100,원인재역,1.5,,,
28185,10300,1,634,0,인천광역시 연수구 연수동 634,아파트,우성2,1995,20,40.5,202405,8,월세,0,1000,70,원인재역,1.5,,,
28185,10300,1,634,0,인천광역시 연수구 연수동 634,아파트,우성2,1995,4,40.5,202405,23,월세,0,1800,60,원인재역,1.5,,,
28185,10300,1,634,0,인천광역시 연수구 연수동 634,아파트,우성2,1995,9,40.5,202405,7,월세,0,1000,55,원인재역,1.5,,,
28185,10300,1,635,0,인천광역시 연수구 연수동 635,아파트,우성1,1994,6,101.97,202405,6,월세,0,3000,120,원인재역,190,,,
28185,10300,1,635,0,인천광역시 연수구 연수동 635,아파트,우성1,1994,8,101.97,202405,21,월세,0,3000,130,원인재역,190,,,
28185,10400,1,499,0,인천광역시 연수구 청학동 499,오피스텔,연수 푸르지오 4단지,2011,6,47.14,202405,20,월세,0,4000,50,연수역,120.2,,,
28185,10500,1,924,3,인천광역시 연수구 동춘동 924-3,아파트,래미안,1993,7,95.76,202405,11,월세,0,10000,70,동춘,320.5,,,
28185,10500,1,925,7,인천광역시 연수구 동춘동 925-7,아파트,연수대우.삼환,1994,9,90.18,202405,1,월세,0,3000,110,동춘,0.6,,,
28185,10500,1,929,0,인천광역시 연수구 동춘동 929,아파트,풍림2,1993,1,45.36,202405,4,월세,0,1000,80,동막역,1.6,,,
28185,10500,1,929,0,인천광역시 연수구 동춘동 929,아파트,풍림2,1993,2,45.36,202405,2,월세,0,1000,74,동막역,1.6,,,
28185,10500,1,929,0,인천광역시 연수구 동춘동 929,아파트,풍림2,1993,2,45.36,202405,13,월세,0,1000,75,동막역,1.6,,,
28185,10500,1,929,0,인천광역시 연수구 동춘동 929,아파트,풍림2,1993,6,45.36,202405,4,월세,0,5000,41,동막역,1.6,,,
28185,10500,1,932,0,인천광역시 연수구 동춘동 932,아파트,한양2,1994,4,68.36,202405,23,월세,0,2000,90,동춘,349.5,,,
28185,10500,1,943,0,인천광역시 연수구 동춘동 943,아파트,동남,1994,10,52.14,202405,3,월세,0,2000,65,동막역,365.1,,,
28185,10600,1,8,23,인천광역시 연수구 송도동 8-23,오피스텔,송도지웰푸르지오시티,2019,10,25.77,202405,1,월세,0,500,80,인천대입구역,253.8,,,
28185,10600,1,8,23,인천광역시 연수구 송도동 8-23,오피스텔,송도지웰푸르지오시티,2019,28,25.77,202405,1,월세,0,500,80,인천대입구역,253.8,,,
28185,10600,1,8,23,인천광역시 연수구 송도동 8-23,오피스텔,송도지웰푸르지오시티,2019,32,25.77,202405,2,월세,0,500,85,인천대입구역,253.8,,,
28185,10600,1,8,23,인천광역시 연수구 송도동 8-23,오피스텔,송도지웰푸르지오시티,2019,33,75.97,202405,27,월세,0,2000,140,인천대입구역,253.8,,,
28185,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,10,27.76,202405,20,월세,0,6000,60,인천대입구역,61.3,,,
28185,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,12,19.32,202405,3,월세,0,500,46,인천대입구역,61.3,,,
28185,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,15,23.01,202405,23,월세,0,500,58,인천대입구역,61.3,,,
28185,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,16,22.57,202405,3,월세,0,500,70,인천대입구역,61.3,,,
28185,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,18,22.07,202405,9,월세,0,500,65,인천대입구역,61.3,,,
28185,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,18,22.14,202405,19,월세,0,500,70,인천대입구역,61.3,,,
28185,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,19,19.32,202405,3,월세,0,500,65,인천대입구역,61.3,,,
28185,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,21,19.32,202405,29,월세,0,500,49,인천대입구역,61.3,,,
28185,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,22,18.5,202405,31,월세,0,500,67,인천대입구역,61.3,,,
28185,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,22,20.6,202405,31,월세,0,500,65,인천대입구역,61.3,,,
28185,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,22,28.81,202405,2,월세,0,1000,80,인천대입구역,61.3,,,
28185,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,28,22.43,202405,15,월세,0,12000,10,인천대입구역,61.3,,,
28185,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,31,23.5,202405,20,월세,0,500,50,인천대입구역,61.3,,,
28185,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,35,23.01,202405,21,월세,0,500,65,인천대입구역,61.3,,,
28185,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,37,17.98,202405,29,월세,0,500,65,인천대입구역,61.3,,,
28185,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,37,23.01,202405,10,월세,0,2000,60,인천대입구역,61.3,,,
28185,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,41,22.57,202405,17,월세,0,4000,50,인천대입구역,61.3,,,
28185,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,7,18.5,202405,1,월세,0,500,63,인천대입구역,61.3,,,
28185,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,8,18.01,202405,17,월세,0,11800,4,인천대입구역,61.3,,,
28185,10600,1,8,37,인천광역시 연수구 송도동 8-37,오피스텔,롯데몰 송도 캐슬파크,2019,9,18.47,202405,30,월세,0,11500,10,인천대입구역,61.3,,,
28185,10600,1,9,29,인천광역시 연수구 송도동 9-29,아파트,송도웰카운티2단지,2007,10,134.99,202405,7,월세,0,50000,20,지식정보단지역,249.4,,,
28185,10600,1,9,31,인천광역시 연수구 송도동 9-31,아파트,송도웰카운티1단지,2008,3,149.59,202405,18,월세,0,5000,220,지식정보단지역,24.2,,,
28185,10600,1,10,30,인천광역시 연수구 송도동 10-30,아파트,송도SK뷰센트럴,2020,22,84.66,202405,23,월세,0,4000,160,인천대입구역,286.1,,,
28185,10600,1,23,4,인천광역시 연수구 송도동 23-4,아파트,더샵센트럴파크2,2011,12,71.76,202405,21,월세,0,3300,127,센트럴파크역,415.2,,,
28185,10600,1,23,4,인천광역시 연수구 송도동 23-4,아파트,더샵센트럴파크2,2011,38,105.69,202405,22,월세,0,3000,240,센트럴파크역,415.2,,,
28185,10600,1,23,4,인천광역시 연수구 송도동 23-4,아파트,더샵센트럴파크2,2011,41,104.74,202405,9,월세,0,4000,320,센트럴파크역,415.2,,,
28185,10600,1,23,4,인천광역시 연수구 송도동 23-4,아파트,더샵센트럴파크2,2011,44,133.55,202405,13,월세,0,70000,50,센트럴파크역,415.2,,,
28185,10600,1,30,1,인천광역시 연수구 송도동 30-1,아파트,디에트르송도시그니처뷰,2023,15,114.98,202405,14,월세,0,2000,260,국제업무지구역,282.3,,,
28185,10600,1,30,1,인천광역시 연수구 송도동 30-1,아파트,디에트르송도시그니처뷰,2023,39,114.99,202405,11,월세,0,6000,250,국제업무지구역,282.3,,,
28185,10600,1,33,1,인천광역시 연수구 송도동 33-1,아파트,송도아트윈푸르지오,2015,35,84.98,202405,3,월세,0,20000,120,센트럴파크역,17.8,,,
28185,10600,1,33,1,인천광역시 연수구 송도동 33-1,아파트,송도아트윈푸르지오,2015,4,114.95,202405,21,월세,0,10000,230,센트럴파크역,17.8,,,
28185,10600,1,33,1,인천광역시 연수구 송도동 33-1,오피스텔,오피스텔,2015,7,31.06,202405,24,월세,0,500,75,센트럴파크역,17.8,,,
28185,10600,1,83,0,인천광역시 연수구 송도동 83,오피스텔,송도센트럴파크 푸르지오 시티,2015,17,24.82,202405,14,월세,0,12600,11,센트럴파크역,211.8,,,
28185,10600,1,84,2,인천광역시 연수구 송도동 84-2,오피스텔,송도 아트포레 푸르지오 시티,2019,7,22.1,202405,7,월세,0,11790,5,센트럴파크역,0.2,,,
28185,10600,1,84,2,인천광역시 연수구 송도동 84-2,오피스텔,송도 아트포레 푸르지오 시티,2019,8,22.35,202405,23,월세,0,11700,10,센트럴파크역,0.2,,,
28185,10600,1,92,0,인천광역시 연수구 송도동 92,아파트,더샵송도센트럴파크Ⅲ,2022,17,80.05,202405,3,월세,0,2000,200,인천대입구역,120.4,,,
28185,10600,1,100,0,인천광역시 연수구 송도동 100,아파트,송도더샵퍼스트파크F13-1BL,2017,22,68.72,202405,9,월세,0,3000,160,센트럴파크역,403.1,,,
28185,10600,1,101,0,인천광역시 연수구 송도동 101,아파트,송도더샵퍼스트파크F14BL,2017,23,68.96,202405,27,월세,0,5000,150,인천대입구역,341.3,,,
28185,10600,1,102,0,인천광역시 연수구 송도동 102,아파트,송도더샵퍼스트파크F15BL,2017,39,59.98,202405,7,월세,0,3000,150,인천대입구역,186.7,,,
28185,10600,1,102,0,인천광역시 연수구 송도동 102,아파트,송도더샵퍼스트파크F15BL,2017,2,84.9,202405,18,월세,0,30000,60,인천대입구역,186.7,,,
28185,10600,1,102,0,인천광역시 연수구 송도동 102,아파트,송도더샵퍼스트파크F15BL,2017,2,84.94,202405,8,월세,0,5000,175,인천대입구역,186.7,,,
28185,10600,1,102,0,인천광역시 연수구 송도동 102,아파트,송도더샵퍼스트파크F15BL,2017,9,108.08,202405,20,월세,0,40000,100,인천대입구역,186.7,,,
28185,10600,1,149,0,인천광역시 연수구 송도동 149,오피스텔,롯데캐슬 캠퍼스타운,2016,19,34.68,202405,4,월세,0,15500,10,캠퍼스타운역,111.5,,,
28185,10600,1,149,0,인천광역시 연수구 송도동 149,아파트,롯데캐슬캠퍼스타운,2016,23,101.31,202405,9,월세,0,5000,220,캠퍼스타운역,111.5,,,
28185,10600,1,149,0,인천광역시 연수구 송도동 149,아파트,롯데캐슬캠퍼스타운,2016,36,59.97,202405,9,월세,0,3000,150,캠퍼스타운역,111.5,,,
