NO,주소,위도,경도,층,보증금 시그모이드,보증금 z score,보증금,월세 시그모이드,월세 zscore,월세,관리비 시그모이드,관리비 zscore,관리비,종류,평수,방 수,욕실 수,향,"향(남향,동향등)(원본)",전입가능여부,전입가능 여부(원본),주차장,주차장(원본),즉시 입주 여부,즉시입주여부(원본),복층 여부,복층여부(원본),에어컨,에어컨(원본),냉장고,냉장고(원본),세탁기,세탁기(원본),인덕션,인덕션(원본),엘리베이터,엘리베이터(원본),신발장,신발장(원본),옷장,옷장(원본),베란다,베란다(원본),싱크대,싱크대(원본),url 주소,버스_시간(분),지하철_시간(분),총_시간(분)
717,인천시 연수구 연수동 609-6,37.4142481,126.6800578,2,0.74391404,1.066412322,20000000,0.45129,-0.19547,550000,0.2808,-0.9405,50000,단독주택,12.99,2,1,북서,북서,1,o,1,o,1,o,0,x,0,x,0,x,0,x,0,x,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65750437853637-37.41430300000019&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVic2A7AE47TueUrV6I1ZYEHkAXSA,0,0,40 
718,인천시 연수구 연수동 592-6,37.4165596,126.6785794,7,0.422588357,-0.312156877,5000000,0.29987,-0.8479,400000,0.48602,-0.05595,130000,업무시설,9.64,1,1,서,서,0,x,1,o,1,o,0,x,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.6561073785366-37.41659700000103&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgAsABgDsHgBwO55Smp6I1ZYEHkAXSA,0,0,42 
719,인천시 연수구 연수동 597-3,37.4143117,126.6769737,10,0.422588357,-0.312156877,5000000,0.34742,-0.63042,450000,0.48602,-0.05595,130000,업무시설,8.8,1,1,북서,북서,0,x,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.654429378538-37.414378999999954&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgDMdgJwOHNueUrV6I1ZYEHkAXSA,0,0,40 
720,인천시 연수구 연수동 570-9,37.4186716,126.679892,4,0.422588357,-0.312156877,5000000,0.30908,-0.8044,410000,0.37796,-0.49822,90000,단독주택,6.99,1,1,북,북,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65734437853871-37.41870900000063&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgAsAThd2AHF7nlK1PRGrLAg8gC6QA,0,0,46 
721,인천시 연수구 연수동 597-3,37.4143117,126.6769737,11,0.378489117,-0.495966104,3000000,0.36739,-0.54343,470000,0.5412,0.16519,150000,업무시설,8.16,1,1,남서,남서,0,x,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65442937853709-37.41437899999977&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgCsAFgcAOd3PKVq9EassCDyALpAA,0,0,40 
722,인천시 연수구 연수동 490-4,37.425068,126.6796048,B1,0.324116414,-0.734918099,400000,0.18895,-1.45683,260000,0.32753,-0.71936,70000,단독주택,7.86,1,1,남,남,1,o,0,x,1,o,0,x,1,o,1,o,1,o,0,x,0,x,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65707037853952-37.42510500000027&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVhsB2AAw2HdueUrV6I1ZYEHkAXSA,0,0,30 
723,인천시 연수구 연수동 619-4,37.414623,126.6821008,3,0.422588357,-0.312156877,5000000,0.39821,-0.41294,500000,0.2808,-0.9405,50000,단독주택,12.58,2,1,남동,남동,1,o,0,x,1,o,0,x,1,o,1,o,1,o,0,x,0,x,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65956237853811-37.414679999998185&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZnsBOOwAYArHPKVq9EassCDyALpAA,0,0,41 
724,인천시 연수구 연수동 597-3,37.4143117,126.6769737,12,0.422588357,-0.312156877,5000000,0.34742,-0.63042,450000,0.48602,-0.05595,130000,업무시설,8.16,1,1,북서,북서,0,x,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65442937853913-37.41437900000071&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgcOADAHYAzAE455Smp6I1ZYEHkAXSA,0,0,40 
725,인천시 연수구 연수동 482-3,37.425532,126.6779647,B1,0.322106369,-0.74410856,300000,0.15785,-1.67431,210000,0.32753,-0.71936,70000,단독주택,7.25,1,1,서,서,0,x,0,x,1,o,0,x,1,o,1,o,1,o,0,x,0,x,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65543937853909-37.42556300000045&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVnsBOOwGYPc8pWr0jVlgQeQBdIA,0,0,29 
726,인천시 연수구 연수동 614,37.4156375,126.6807522,3,0.536775018,0.147366189,10000000,0.45129,-0.19547,550000,0.2808,-0.9405,50000,단독주택,15.12,2,1,북동,북동,1,o,1,o,1,o,0,x,0,x,0,x,0,x,0,x,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65820637853403-37.41566600000087&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAZgAMAdhcBOB57nlK1PRGrLAg8gC6QA,0,0,42 
727,인천시 연수구 연수동 477,37.4254292,126.6733444,3,0.536775018,0.147366189,10000000,0.5055,0.02201,600000,0.2808,-0.9405,50000,단독주택,20.87,3,1,남,남,1,o,1,o,1,o,0,x,0,x,0,x,0,x,0,x,0,x,0,x,0,x,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.6508113785377-37.42546300000035&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAVgAMAThsunTueUrV6I1ZYEHkAXSA,0,0,23 
728,인천시 연수구 연수동 593-9,37.4158867,126.6796102,9,0.35712356,-0.587870717,2000000,0.20265,-1.36984,280000,0.37796,-0.49822,90000,업무시설,3.54,1,1,남동,남동,0,x,1,o,1,o,0,x,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65720537854168-37.4158160000009&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgAcATld2nc8pWr0jVlgQeQBdIA,0,0,41 
729,인천시 연수구 연수동 593-9,37.4158867,126.6796102,9,0.336311448,-0.679775331,1000000,0.16976,-1.58732,230000,0.36505,-0.5535,85000,업무시설,3.22,1,1,남서,남서,0,x,1,o,1,o,0,x,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65720537854327-37.41581600000006&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgCcADgCsTjzbnlK1PRGrLAg8gC6QA,0,0,41 
730,인천시 연수구 연수동 597-3,37.4143117,126.6769737,8,0.422588357,-0.312156877,5000000,0.34742,-0.63042,450000,0.40428,-0.38765,100000,숙박시설,8.16,1,1,서,서,0,x,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,0,x,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65443337854413-37.41436699999902&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgDsADgCszp3PKVq9EassCDyALpAA,0,0,40 
731,인천시 연수구 연수동 553-9,37.421412,126.6770786,2,0.326132967,-0.725727637,500000,0.26466,-1.02188,360000,0.37796,-0.49822,90000,단독주택,8.77,1,1,북,북,0,x,1,o,1,o,0,x,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65451937853845-37.42145500000086&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgAczu3adzylavSOssCDyALpAA,0,0,48 
732,인천시 연수구 연수동 497-13,37.4262679,126.6801985,2,0.322106369,-0.74410856,300000,0.18895,-1.45683,260000,0.32753,-0.71936,70000,단독주택,7.25,1,1,북,북,0,x,0,x,1,o,0,x,1,o,1,o,1,o,0,x,0,x,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65765837854178-37.426313999999635&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgDsABgCcbhw7nlK1PRGrLAg8gC6QA,0,0,30 
733,인천시 연수구 연수동 599-1,37.4134274,126.6764692,8,0.378489117,-0.495966104,3000000,0.25628,-1.06537,350000,0.40428,-0.38765,100000,숙박시설,7.51,1,1,남,남,0,x,1,o,1,o,0,x,1,o,1,o,1,o,1,o,1,o,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.6539413785365-37.41341800000083&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgDsADidubAVjnlK1PRGrLAg8gC6QA,0,0,41 
734,인천시 연수구 연수동 568-7,37.4190553,126.6785235,5,0.378489117,-0.495966104,3000000,0.30908,-0.8044,410000,0.37796,-0.49822,90000,단독주택,8.77,1,1,서,서,1,o,0,x,1,o,0,x,1,o,1,o,1,o,0,x,0,x,0,x,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65599237853837-37.41908600000012&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgCcAdgAMdgKwBmOeSU1PRGrLAg8gC6QA,0,0,45 
735,인천시 연수구 연수동 487-8,37.4259693,126.679714,2,0.324116414,-0.734918099,400000,0.24006,-1.15236,330000,0.32753,-0.71936,70000,단독주택,7.86,1,1,남,남,0,x,0,x,1,o,0,x,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65718437853457-37.42602099999972&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFjsBOBwHYnTueUrV6I1ZYEHkAXSA,0,0,30 
736,인천시 연수구 연수동 599-1,37.4134274,126.6764692,8,0.378489117,-0.495966104,3000000,0.25628,-1.06537,350000,0.40428,-0.38765,100000,업무시설,6.94,1,1,서,서,0,x,1,o,1,o,0,x,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65384937853776-37.413327999999936&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgKw2A7ABYXc8pWr0jVlgQeQBdIA,0,0,41 
737,인천시 연수구 연수동 593-9,37.4158867,126.6796102,6,0.35712356,-0.587870717,2000000,0.18238,-1.50033,250000,0.40428,-0.38765,100000,업무시설,3.54,1,1,서,서,0,x,1,o,1,o,0,x,1,o,1,o,1,o,1,o,1,o,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65720537853826-37.41581599999972&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgKzOA7HZsAWOeUrV6I1ZYEHkAXSA,0,0,41 
738,인천시 연수구 연수동 593-9,37.4158867,126.6796102,6,0.35712356,-0.587870717,2000000,0.21707,-1.28285,300000,0.40428,-0.38765,100000,업무시설,3.54,1,1,북서,북서,0,x,1,o,1,o,0,x,1,o,1,o,1,o,1,o,1,o,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65720537854054-37.41581600000033&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMDgKz2ADHYAcc8pWr0jVlgQeQBdIA,0,0,41 
739,인천시 연수구 연수동 593-9,37.4158867,126.6796102,6,0.378489117,-0.495966104,3000000,0.16976,-1.58732,230000,0.40428,-0.38765,100000,업무시설,3.22,1,1,서,서,0,x,1,o,1,o,0,x,1,o,1,o,1,o,1,o,1,o,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65720537854122-37.41581600000016&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgKx2AzDbcAOOeUrV6I1ZYEHkAXSA,0,0,41 
740,인천시 연수구 연수동 593-9,37.4158867,126.6796102,6,0.336311448,-0.679775331,1000000,0.19571,-1.41333,270000,0.32753,-0.71936,70000,업무시설,3.22,1,1,서,서,0,x,1,o,1,o,0,x,1,o,1,o,1,o,1,o,1,o,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65720537853986-37.41581599999846&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgJwAOGy7tzylavSOssCDyALpAA,0,0,41 
741,인천시 연수구 연수동 599-1,37.4134274,126.6764692,7,0.378489117,-0.495966104,3000000,0.25628,-1.06537,350000,0.40428,-0.38765,100000,업무시설,7.18,1,1,서,서,0,x,1,o,1,o,0,x,1,o,1,o,1,o,1,o,1,o,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65384937854037-37.41332800000016&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgKw2AzE4Dsc8pWr0jVlgQeQBdIA,0,0,41 
742,인천시 연수구 연수동 597-3,37.4143117,126.6769737,11,0.422588357,-0.312156877,5000000,0.34742,-0.63042,450000,0.40428,-0.38765,100000,업무시설,8.16,1,1,동,동,0,x,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65442937853936-37.41437899999899&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMNgKwOAnAA5nAZjnlK1PRGrLAg8gC6QA,0,0,40 
743,인천시 연수구 연수동 566-4,37.4198341,126.6766675,B1,0.336311448,-0.679775331,1000000,0.21707,-1.28285,300000,0.32753,-0.71936,70000,단독주택,6.95,1,1,남,남,1,o,0,x,1,o,0,x,1,o,1,o,0,x,0,x,0,x,0,x,0,x,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65412637853785-37.41986599999849&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFicBmAOzvXDueUrV6I1ZYEHkAXSA,0,0,45 
744,인천시 연수구 연수동 549,37.4206749,126.6777032,3,0.35712356,-0.587870717,2000000,0.21707,-1.28285,300000,0.2808,-0.9405,50000,단독주택,8.77,1,1,남,남,1,o,1,o,1,o,0,x,1,o,1,o,1,o,0,x,0,x,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.6551703785417-37.42072200000065&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFicAOVw4CsdueUrV6I1ZYEHkAXSA,0,0,47 
745,인천시 연수구 연수동 593-9,37.4158867,126.6796102,2,0.346644185,-0.633823024,1500000,0.18238,-1.50033,250000,0.36505,-0.5535,85000,업무시설,3.22,1,1,남동,남동,0,x,1,o,1,o,0,x,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65720537853713-37.41581599999981&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFhtOADAA4AzDbnlK1PRGrLAg8gC6QA,0,0,41 
746,인천시 연수구 연수동 609-6,37.4142481,126.6800578,4,0.991359329,4.742596855,60000000,0.18238,-1.50033,250000,0.2808,-0.9405,50000,단독주택,13.61,2,1,남,남,1,o,1,o,1,o,0,x,1,o,1,o,1,o,1,o,0,x,0,x,0,x,1,o,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65750437854206-37.414303000000416&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFgDMNgKwAGdwE455Smp6I1ZYEHkAXSA,0,0,40 
747,인천시 연수구 연수동 615-5,37.4155937,126.6812042,1,0.336311448,-0.679775331,1000000,0.19571,-1.41333,270000,0.23837,-1.16163,30000,단독주택,7.81,1,1,동,동,1,o,1,o,1,o,0,x,1,o,1,o,1,o,0,x,0,x,1,o,0,x,0,x,1,o,https://fin.land.naver.com/map?tradeTypes=B2&realEstateTypes=C01-A02-C03-A05-A06-A07-C02-D05&warrantyPrice=0-100000000&rentPrice=0-1000000&showComplexes=false&center=126.65866237853788-37.41565100000061&zoom=13.737009309413265&showOnlySelectedRegion=true&layer=NobwRAlgJmBcYEMBOAXCBjANgUwPqYgGcUwAaMQ7ZdACwAVkEBbQucFATwAds4wBhAIJ0AygFUAMgFEwAX1mlw0PsjRY8UbCgQRMZMF0Ys2iVBhwBJGPABMANgCMAFhd2ArPbnlK1ekdawIPIAukA,0,0,42 
